,name,mobility_rate
0,United States,0.1422389813136128
1,Florida,0.15523075252386442
2,32003,0.18232740512533263
3,32008,0.067036523347203
4,32009,0.04114189756507136
5,32011,0.08384985026812453
6,32024,0.13048462741010947
7,32025,0.27603020496224384
8,32026,0.4590409590409591
9,32033,0.12660944206008584
10,32034,0.13910252863387373
11,32038,0.13492221779018743
12,32040,0.10121229207781224
13,32043,0.15618753064534374
14,32044,0.04967855055523085
15,32046,0.12752688172043014
16,32052,0.1952416515523312
17,32053,0.10651737008326156
18,32054,0.24580243756924913
19,32055,0.15976548186148776
20,32058,0.12400747314339089
21,32059,0.09688149688149683
22,32060,0.08797653958944285
23,32061,0.2976653696498055
24,32062,0.08123249299719892
25,32063,0.16130956820046238
26,32064,0.17052662634606874
27,32065,0.1808087100181459
28,32066,0.15547415547415544
29,32068,0.14759195788134694
30,32071,0.05534204458109149
31,32072,0.27014218009478674
32,32073,0.22902688555793482
33,32079,0.1707317073170732
34,32080,0.14607963038456317
35,32081,0.20893999183562384
36,32082,0.152016887100498
37,32083,0.23513513513513518
38,32084,0.21317588564325674
39,32086,0.16308292816544545
40,32087,0.3132633999137807
41,32091,0.09311182612121605
42,32092,0.1710960757780785
43,32094,0.12196078431372548
44,32095,0.23816516931582588
45,32096,0.07868252516010976
46,32097,0.15958802293480567
47,32102,0.08103372755146732
48,32110,0.1390615478366849
49,32112,0.12238368217570994
50,32113,0.08491295938104448
51,32114,0.22639531298180693
52,32117,0.12269587451818498
53,32118,0.179803808424697
54,32119,0.16563474488181862
55,32124,0.1986798679867987
56,32127,0.12048472775564412
57,32128,0.12332053742802307
58,32129,0.1665086459885322
59,32130,0.1304658218811351
60,32131,0.1026175584896919
61,32132,0.09379163335997864
62,32133,0.0
63,32134,0.1028822541036577
64,32136,0.15164034021871198
65,32137,0.12107561795440513
66,32139,0.02558635394456288
67,32140,0.14940931202223762
68,32141,0.1504895700297999
69,32145,0.1757373595505618
70,32147,0.4848101265822785
71,32148,0.12306959008579599
72,32157,0.0
73,32159,0.14636110458678653
74,32162,0.06039804075092414
75,32164,0.11559145498990331
76,32168,0.141266905979187
77,32169,0.16366322008862633
78,32174,0.12400110223201988
79,32176,0.11922783140059723
80,32177,0.12627245508982032
81,32179,0.10110224249334854
82,32180,0.030820399113081987
83,32181,0.06619663141402277
84,32187,0.028327097808658497
85,32189,0.13874702076949263
86,32190,0.02826585179526353
87,32193,0.1516936671575847
88,32195,0.1288448393711552
89,32202,0.5118863846866317
90,32204,0.2613198778382685
91,32205,0.20904336089083853
92,32206,0.23835633705174264
93,32207,0.1562375448385811
94,32208,0.1845076414569493
95,32209,0.2266906704608148
96,32210,0.15295120112738836
97,32211,0.25287224921406115
98,32212,0.31922760887428103
99,32216,0.23404706381174478
100,32217,0.17448328655269196
101,32218,0.18026844787742569
102,32219,0.140107037303299
103,32220,0.1309616888193902
104,32221,0.18836346930069237
105,32222,0.21093956771063083
106,32223,0.09359605911330049
107,32224,0.20954218638733835
108,32225,0.15349351008008838
109,32226,0.15281102413146153
110,32227,0.44895486216298086
111,32228,0.6
112,32233,0.17022820740262878
113,32234,0.19074041962892319
114,32244,0.16504737502794353
115,32246,0.209475087224117
116,32250,0.1652415324819545
117,32254,0.20239086025573128
118,32256,0.2784708249496982
119,32257,0.13794182861614712
120,32258,0.16616196444097986
121,32259,0.1554084055676751
122,32266,0.11541737649063033
123,32277,0.18649608650551663
124,32301,0.3143290420417514
125,32303,0.2003304678839598
126,32304,0.5214222614840989
127,32305,0.15189566566469503
128,32308,0.2155685879226611
129,32309,0.12054313099041536
130,32310,0.23508453715100086
131,32311,0.1595730183965478
132,32312,0.13022264768551406
133,32317,0.13176821821142626
134,32320,0.10367892976588633
135,32321,0.1563049384689148
136,32322,0.30860759493670886
137,32323,0.0
138,32324,0.17324003392705678
139,32327,0.1287474840213284
140,32328,0.08097762073027093
141,32330,0.1428571428571429
142,32331,0.07872137404580148
143,32332,0.1039925719591458
144,32333,0.07294805885481292
145,32334,0.03782976605276256
146,32336,0.08664259927797835
147,32340,0.16563549584585469
148,32343,0.038895859473023875
149,32344,0.16519535720124245
150,32346,0.06259699948266939
151,32347,0.10205442902881534
152,32348,0.2132627646326276
153,32350,0.04245283018867929
154,32351,0.12382861166784032
155,32352,0.0603236880823933
156,32355,0.0
158,32358,0.03746253746253747
159,32359,0.032258064516129004
160,32361,0.0
162,32401,0.22848257568828323
163,32403,0.44658040665434384
164,32404,0.24478671157851428
165,32405,0.21705426356589153
166,32407,0.2650219605644333
167,32408,0.18494856524093128
168,32409,0.09894027929087845
169,32410,0.20539419087136934
170,32413,0.1799177518848526
171,32420,0.1634961439588689
172,32421,0.09842602308499471
173,32423,0.09420289855072461
174,32424,0.22533136966126655
175,32425,0.20829918796096247
176,32426,0.06273525721455453
177,32427,0.13779527559055116
178,32428,0.16254153775638824
179,32430,0.08706896551724141
180,32431,0.13639696895624542
182,32433,0.16495488849798556
183,32435,0.19016747703943815
184,32437,0.20977353992848624
185,32438,0.08765044479330197
186,32439,0.12409331503626742
187,32440,0.22334368530020698
188,32442,0.09678398058252424
189,32443,0.0678834454050592
190,32444,0.17996813111768728
191,32445,0.2532206119162641
192,32446,0.17171256611344154
193,32447,0.8805031446540881
194,32448,0.15485659194986745
195,32449,0.0
196,32455,0.09472126295017269
197,32456,0.20403306613226457
198,32459,0.2150606626224918
199,32460,0.2576874662830426
200,32461,0.6111111111111112
201,32462,0.06527415143603132
202,32463,0.04166666666666663
203,32464,0.10921421889616467
204,32465,0.25374260913322433
205,32466,0.1429071191184188
206,32501,0.2273718647764449
207,32502,0.18892900120336942
208,32503,0.17575004438132436
209,32504,0.20873569384835478
210,32505,0.12871173175784545
211,32506,0.17787742899850523
212,32507,0.22637885003581426
213,32508,0.635109951546776
214,32509,0.3925925925925926
215,32511,0.7688588007736944
216,32514,0.23801566080977843
217,32526,0.12703758588171898
218,32530,0.0
219,32531,0.09934853420195444
220,32533,0.09226362985441028
221,32534,0.1294447483588621
222,32535,0.199238158330573
223,32536,0.25002115238175815
224,32539,0.23477555983382303
225,32541,0.1952587575404805
226,32542,0.4058956916099773
227,32544,0.393312101910828
228,32547,0.19857926074397214
229,32548,0.21369323773372695
230,32550,0.23220491697773205
231,32561,0.15630999292714964
232,32563,0.15404198652671153
233,32564,0.056451612903225756
234,32565,0.08558829424734415
235,32566,0.20927068900365287
236,32567,0.11883116883116884
237,32568,0.04413892908827788
238,32569,0.1450577663671374
239,32570,0.1951831248593202
240,32571,0.16037492475707282
241,32577,0.10412844036697244
242,32578,0.20481411159429164
243,32579,0.16552801093109504
244,32580,0.2298876404494382
245,32583,0.21454495651578442
246,32601,0.36459255402239
247,32603,0.5915574124765883
248,32605,0.129746835443038
249,32606,0.19124206553439693
250,32607,0.2528777818557939
251,32608,0.25831710483609216
252,32609,0.18159466104671584
253,32612,0.8570630932439978
254,32615,0.09702660406885755
255,32616,0.01398026315789469
256,32617,0.06669621094615552
257,32618,0.09127615318732407
258,32619,0.06050841389187256
259,32621,0.14233128834355824
260,32622,0.0562560620756547
261,32625,0.14174641148325362
262,32626,0.11785673220650794
263,32628,0.235481453727988
264,32631,0.14193548387096777
265,32639,0.0
266,32640,0.06355207489422987
267,32641,0.1377423495237452
268,32643,0.12108126781241901
269,32648,0.061855670103092786
270,32653,0.1272570318682109
271,32656,0.14880319148936172
272,32658,0.0
273,32664,0.0
274,32666,0.09651922784617728
275,32667,0.11315971421986637
276,32668,0.07862990090478239
277,32669,0.12339535554593972
278,32680,0.10009950248756216
279,32681,0.0
280,32683,0.332089552238806
281,32686,0.048465608465608434
282,32692,0.0
283,32693,0.2251415054490158
284,32694,0.058911632551173265
285,32696,0.12035383866255478
286,32697,0.217741935483871
287,32701,0.17261068165846805
288,32702,0.13993541442411195
289,32703,0.13449995295888606
290,32707,0.11312724014336917
291,32708,0.15300995909656767
292,32709,0.09825327510917026
293,32712,0.09660853525614155
294,32713,0.12443908323281061
295,32714,0.16647190056305106
296,32720,0.13713218122372728
297,32724,0.1561268068331143
298,32725,0.09553183718193259
299,32726,0.14420910319963953
300,32730,0.24391903384929414
301,32732,0.07191705272446502
302,32735,0.13492063492063489
303,32736,0.13358993616222303
304,32738,0.08814191514397995
305,32744,0.13514943136736313
306,32746,0.191932495479608
307,32750,0.12625977586067882
308,32751,0.13057710416573243
309,32754,0.06846055280981145
310,32757,0.1043022875222751
311,32759,0.06702057067020573
312,32763,0.1645876645876646
313,32764,0.16355583676051877
314,32765,0.1436899000691345
315,32766,0.11374379225752407
316,32767,0.2162567486502699
317,32771,0.17062407318075434
318,32773,0.1652438235674557
319,32776,0.15048461146063596
320,32778,0.2021390374331551
321,32779,0.1219429577941874
322,32780,0.15729332551057473
323,32784,0.13140128437345633
324,32789,0.16652116151072305
325,32792,0.24156743121956947
326,32796,0.14591306054361697
327,32798,0.0857043719639139
328,32801,0.27891768168069975
329,32803,0.16168743431917132
330,32804,0.18235589531834162
331,32805,0.12482625895434618
332,32806,0.156049672149163
333,32807,0.13340154948106997
334,32808,0.23047420993420376
335,32809,0.14259349536875832
336,32810,0.19269182624444026
337,32811,0.2522021786059899
338,32812,0.14041317888447336
339,32814,0.23313801271661883
340,32817,0.20190810520057756
341,32818,0.16336296477409662
342,32819,0.20611963078712114
343,32820,0.10773155416012559
344,32821,0.30656128319869824
345,32822,0.1869922701984147
346,32824,0.14877300613496935
347,32825,0.15998879237881758
348,32826,0.31415916877907457
349,32827,0.22540633019674938
350,32828,0.1866132822699974
351,32829,0.14226928288252116
352,32830,0.0
353,32831,0.474907063197026
354,32832,0.29527987238979114
355,32833,0.08979466748391052
356,32835,0.2465290965101068
357,32836,0.208898753972658
358,32837,0.13670588235294112
359,32839,0.22063598808723217
360,32901,0.19534658264663107
361,32903,0.17206548241030994
362,32904,0.1804792890017457
363,32905,0.17693905817174516
364,32907,0.11915903544320805
365,32908,0.15760583502518988
366,32909,0.10889545646455134
367,32920,0.1826904249069904
368,32922,0.16481177400717628
369,32925,0.3183619550858653
370,32926,0.15906379072969257
371,32927,0.09692392705839015
372,32931,0.17915546187949705
373,32934,0.14507553824288044
374,32935,0.13753862755677637
375,32937,0.15080119997073238
376,32940,0.140990980213891
377,32948,0.032002151405136514
378,32949,0.12950819672131153
379,32950,0.08351794417368186
380,32951,0.13197198548645683
381,32952,0.12988017008117514
382,32953,0.1612171135580398
383,32955,0.10958549222797931
384,32958,0.12318891545927702
385,32960,0.16567143452298294
386,32962,0.11399062464270737
387,32963,0.11283450938623352
388,32966,0.1183525070544823
389,32967,0.10988862334851424
390,32968,0.19217491369390105
391,32970,0.3739837398373984
392,32976,0.13407391113066436
393,33001,0.27190332326283984
394,33004,0.1713264394229541
395,33009,0.1883896311743738
396,33010,0.06711753939556275
397,33012,0.07601868035831327
398,33013,0.05443862156582502
399,33014,0.10995256098441974
400,33015,0.14725707923324605
401,33016,0.1058599276843264
402,33018,0.08917740712661104
403,33019,0.1319362455726092
404,33020,0.2034682600296509
405,33021,0.1361266105305874
406,33023,0.09485429174548343
407,33024,0.11321253802407094
408,33025,0.12005566041635096
409,33026,0.1063292736795608
410,33027,0.07525646149746867
411,33028,0.10352464246837578
412,33029,0.07089902892346245
413,33030,0.10315368799050129
414,33031,0.047787360384560995
415,33032,0.17204995258942446
416,33033,0.12795910890916384
417,33034,0.18649207443142657
418,33035,0.19558300580198396
419,33036,0.13198847262247837
420,33037,0.1406032482598608
421,33039,0.4464285714285714
422,33040,0.20943024384504516
423,33042,0.1959183673469388
424,33043,0.19823698236982368
425,33050,0.19838709677419353
426,33051,0.22659176029962547
427,33054,0.117942522889115
428,33055,0.08710172174945574
429,33056,0.0792284036902432
430,33060,0.16392912919381764
431,33062,0.14786578609104206
432,33063,0.14729039514686626
433,33064,0.19999999999999996
434,33065,0.1475327027921478
435,33066,0.10062855070711951
436,33067,0.11986276101232196
437,33068,0.14960115329168666
438,33069,0.28427325268334713
439,33070,0.07409579667644184
440,33071,0.15651950057922515
441,33073,0.18492273542218052
442,33076,0.14838960031043846
444,33109,0.1740196078431373
445,33122,0.7526315789473684
446,33125,0.07123735871505055
447,33126,0.11497198370656514
448,33127,0.15504048261628833
449,33128,0.1022092432706958
450,33129,0.21428045638571958
451,33130,0.1595472675825862
452,33131,0.31290483308420525
453,33132,0.33144204553828016
454,33133,0.13580845842132294
455,33134,0.1275525525525526
456,33135,0.08681555261587948
457,33136,0.17798982188295165
458,33137,0.23273556364274128
459,33138,0.13234802380793154
460,33139,0.2548873340878691
461,33140,0.16999797077922074
462,33141,0.2223069493162524
463,33142,0.0895463443112744
464,33143,0.1458089668615984
465,33144,0.07119619191123594
466,33145,0.09620742780345493
467,33146,0.28182594898083735
468,33147,0.0746501762309787
469,33149,0.12102308172177167
470,33150,0.15297547590464755
471,33154,0.14977759243814293
472,33155,0.09596866682535221
473,33156,0.11182012461246726
474,33157,0.10529950457889203
475,33158,0.03869370066553168
476,33160,0.14274828549657104
477,33161,0.13924827225319836
478,33162,0.10526655202063628
479,33165,0.06082438768306153
480,33166,0.12241686337847346
481,33167,0.08455053426134695
482,33168,0.1015719913117108
483,33169,0.10434846017354948
484,33170,0.07571090896067612
485,33172,0.128798640057751
486,33173,0.10581575823975164
487,33174,0.1433428094135576
488,33175,0.06209724663151728
489,33176,0.08909877544713563
490,33177,0.09135737474774064
491,33178,0.18812571406440615
492,33179,0.14515060860033346
493,33180,0.12386876069040587
494,33181,0.24504850444624093
495,33182,0.1035779260157671
496,33183,0.10040825333774683
497,33184,0.06882797643894067
498,33185,0.07654503404856738
499,33186,0.09223992364730926
500,33187,0.07909251743157453
501,33189,0.08356912286294982
502,33190,0.15280645766848133
503,33193,0.09092010174007836
504,33194,0.19038701622971288
505,33196,0.12382231603185267
506,33301,0.24839098954143202
507,33304,0.1948616383341586
508,33305,0.19163159197821245
509,33306,0.12785094763893345
510,33308,0.16994521454572198
511,33309,0.19410099806345893
512,33311,0.1653008381826918
513,33312,0.14715670140793569
514,33313,0.143620033983332
515,33314,0.20822993444201632
516,33315,0.20479906644300194
517,33316,0.18118863049095613
518,33317,0.14275190739279142
519,33319,0.1694352879944483
520,33321,0.1637962233623571
521,33322,0.1319620089815723
522,33323,0.12334081136661057
523,33324,0.2024615892945647
524,33325,0.11399371069182385
525,33326,0.14854176210108416
526,33327,0.1563975050573162
527,33328,0.13164177068412797
528,33330,0.13633452868852458
529,33331,0.13247394404827206
530,33332,0.10309903047091418
531,33334,0.16477429121937792
532,33351,0.1400142551674982
533,33401,0.2495923431407302
534,33403,0.12622577861457596
535,33404,0.13410785503728107
536,33405,0.07523618385628272
537,33406,0.14525016530747192
538,33407,0.18347733229783514
539,33408,0.12065169528841924
540,33409,0.18853787577601766
541,33410,0.16957187870378398
542,33411,0.1255318852104521
543,33412,0.1085710564022404
544,33413,0.19988304093567255
545,33414,0.14289930640956272
546,33415,0.14048011944051553
547,33417,0.1691929782517524
548,33418,0.1401157778051484
549,33426,0.21736178879036017
550,33428,0.1532991967384182
551,33430,0.15022875241949674
552,33431,0.2627150162715016
553,33432,0.16926917617112924
554,33433,0.1510304905434403
555,33434,0.10954202216338138
556,33435,0.17307638597961184
557,33436,0.15776473520813972
558,33437,0.1293478547506659
559,33438,0.02452316076294281
560,33440,0.16406209970794694
561,33441,0.2240570394177842
562,33442,0.20297150847753886
563,33444,0.1790494903598182
564,33445,0.17615528561007332
565,33446,0.15755303937859877
566,33449,0.07772232676102431
567,33455,0.1176204683120875
568,33458,0.14600257621296697
569,33460,0.1564085800566608
570,33461,0.16002118644067798
571,33462,0.16195380583825947
572,33463,0.11166533864541828
573,33467,0.12397582767953141
574,33469,0.11304465128827734
575,33470,0.09460504511139756
576,33471,0.13799649532710279
577,33472,0.12894604135148768
578,33473,0.13910186199342822
579,33476,0.16028794241151767
580,33477,0.11377579475738986
581,33478,0.0661833321369607
582,33480,0.10633619828103136
583,33483,0.2268196202531646
584,33484,0.17433052792654935
585,33486,0.15498809781432588
586,33487,0.17503411971144478
587,33493,0.24691582002902757
588,33496,0.11859246989300265
589,33498,0.14017886717456107
590,33503,0.0
591,33510,0.14757261482272677
592,33511,0.1951817979031898
593,33513,0.1530694021477801
594,33514,0.08881330309901736
595,33521,0.17001828153564902
596,33523,0.09586981040872222
597,33525,0.12110828274916785
598,33527,0.11222296843519142
599,33534,0.17276062004496506
600,33538,0.10982658959537572
601,33540,0.17790262172284643
602,33541,0.17087542087542085
603,33542,0.15428205831276853
604,33543,0.14213724088634738
605,33544,0.13469959084057137
606,33545,0.14128194558944762
607,33547,0.13095006800077713
608,33548,0.11927252220499085
609,33549,0.11386885795740398
610,33556,0.09292131417907212
611,33558,0.11627422379662433
612,33559,0.18876293740758998
613,33563,0.15634602176192025
614,33565,0.1425904977375566
615,33566,0.1521441066616236
616,33567,0.10785296574770264
617,33569,0.13373438223044887
618,33570,0.11873583054173853
619,33572,0.1779925650557621
620,33573,0.14005286649044502
621,33576,0.15014351954073746
622,33578,0.18775770950694004
623,33579,0.1635103666919171
624,33584,0.1473180653909899
625,33585,0.14477211796246647
626,33592,0.10229462252583643
627,33594,0.12951963554581625
628,33596,0.11036865608396618
629,33597,0.11936200810563469
630,33598,0.14427810710338596
631,33602,0.29169091496928545
632,33603,0.18644628099173555
633,33604,0.19437287962655925
634,33605,0.17567567567567566
635,33606,0.3818217319144782
636,33607,0.17882577012255718
637,33609,0.19688805806025955
638,33610,0.16077004242124082
639,33611,0.1958756596809127
640,33612,0.20800927017047688
641,33613,0.26990091293698504
642,33614,0.20208217140732476
643,33615,0.19287985828015286
644,33616,0.24344906158181923
645,33617,0.2577041602465331
646,33618,0.1412385591969294
647,33619,0.2596858109814618
648,33620,0.6716810831139526
649,33621,0.1879615952732644
650,33624,0.1290330762987013
651,33625,0.12507376807317794
652,33626,0.1754080021058173
653,33629,0.12841796875
654,33634,0.1400977008918568
655,33635,0.20494737984159705
656,33637,0.2496389995956796
657,33647,0.2029045230415074
658,33701,0.2346087731584644
659,33702,0.11974816502151353
660,33703,0.13107980481662207
661,33704,0.15146628441736842
662,33705,0.2113434505909504
663,33706,0.15056608417425543
664,33707,0.153011019395763
665,33708,0.12818272591113333
666,33709,0.13668624571708277
667,33710,0.1277453924512748
668,33711,0.15174599928421695
669,33712,0.1684008650589628
670,33713,0.14686360661867814
671,33714,0.10571283424929567
672,33715,0.12462256382102666
673,33716,0.30642659279778395
674,33744,0.2786885245901639
675,33755,0.16185080264400376
676,33756,0.16938400426869038
677,33759,0.18329543563862238
678,33760,0.2356415955082466
679,33761,0.12548880199075718
680,33762,0.3755552887501501
681,33763,0.18295483541719826
682,33764,0.18936091614333206
683,33765,0.13327859879584014
684,33767,0.14617761655246542
685,33770,0.1703142748958728
686,33771,0.16912082433106201
687,33772,0.13054841660495708
688,33773,0.12956506829742243
689,33774,0.12440110478552502
690,33776,0.09159570529433547
691,33777,0.10537712017322265
692,33778,0.1605577414233451
693,33781,0.130126953125
694,33782,0.143860707667112
695,33785,0.12801620924663837
696,33786,0.19307248236048746
697,33801,0.2329221732745962
698,33803,0.17023459407701247
699,33805,0.1936680877940944
700,33809,0.13843799893560405
701,33810,0.1737892301303221
702,33811,0.14642210144927537
703,33812,0.057405547400139034
704,33813,0.12447869925566168
705,33815,0.12349777571210407
706,33823,0.1295798471622316
707,33825,0.1672077302066226
708,33827,0.1485279523652001
709,33830,0.13519124529364157
710,33834,0.07424686750199949
711,33837,0.11770547151699717
712,33838,0.05745489078822408
713,33839,0.13085524327591413
714,33841,0.09596412556053813
715,33843,0.20632749817651352
716,33844,0.1127989212691598
717,33847,0.0
718,33848,0.02752293577981646
719,33849,0.183603757472246
720,33850,0.14005062070627938
721,33851,0.02254986990459673
722,33852,0.12180036159482344
723,33853,0.16725640804349706
724,33854,0.3129251700680272
726,33856,0.1444444444444445
727,33857,0.085531914893617
728,33859,0.18362711248409957
729,33860,0.11306219553642238
730,33865,0.034446764091857984
731,33867,0.07645259938837923
732,33868,0.18545090514724283
733,33870,0.22698209718670082
734,33872,0.14105223458419758
735,33873,0.07760028399006036
736,33875,0.11213331018920325
737,33876,0.11886252045826518
738,33877,0.30097087378640774
739,33880,0.12341977714485586
740,33881,0.13347307510628248
741,33884,0.15675898345902783
742,33890,0.03658278705857476
743,33896,0.2396408839779005
744,33897,0.1821686533433775
745,33898,0.11057549247158249
746,33901,0.20900703823473465
747,33903,0.13836310317248735
748,33904,0.13150064683053042
749,33905,0.1632230293247242
750,33907,0.1706108288935696
751,33908,0.12037214918901118
752,33909,0.11338542820082886
753,33912,0.118054054054054
754,33913,0.20429133858267712
755,33914,0.12536060844479413
756,33916,0.16770568452136825
757,33917,0.16728039635779324
758,33919,0.1282891470559031
759,33920,0.1007402639201802
760,33921,0.0984009840098401
761,33922,0.12137460394833044
762,33924,0.33333333333333337
763,33928,0.14216179250975503
764,33930,0.0
765,33931,0.11388440732656357
766,33935,0.13879432929719482
767,33936,0.14533926218708826
768,33944,0.0
770,33946,0.13783269961977185
771,33947,0.10527477378062233
772,33948,0.10628672150411278
773,33950,0.15913403484560984
774,33952,0.15851602023608768
775,33953,0.1988399762046401
776,33954,0.12289433384379789
777,33955,0.15647339158061957
778,33956,0.15735167669819428
779,33957,0.08004926108374388
780,33960,0.09473684210526312
781,33965,0.6
782,33966,0.15254067081743317
783,33967,0.14118071131047738
784,33971,0.1559467551675625
785,33972,0.12423770598157524
786,33973,0.14607765692410524
787,33974,0.20903247824355842
788,33976,0.13907358775213718
789,33980,0.13574831732587156
790,33981,0.1282413124007762
791,33982,0.15000975990630494
792,33983,0.16228594185583434
793,33990,0.09797464665598132
794,33991,0.127397136940668
795,33993,0.157058160258975
797,34102,0.1373569198751301
798,34103,0.1624808575803982
799,34104,0.14466187763190486
800,34105,0.19979902863841903
801,34108,0.17034104750304502
802,34109,0.18224763799104926
803,34110,0.16629581426592221
804,34112,0.12929172562746705
805,34113,0.11361161524500907
806,34114,0.14620689655172414
807,34116,0.1725875535399345
808,34117,0.06593536910761932
809,34119,0.19277479810122677
810,34120,0.22627172105293347
811,34134,0.09703683929524831
812,34135,0.13814993312243906
813,34137,0.0
814,34138,0.138235294117647
815,34139,0.044117647058823484
816,34140,0.0
817,34141,0.3731343283582089
818,34142,0.19949335022165926
819,34145,0.09700948212983229
820,34201,0.05303977983487618
821,34202,0.16395791542145988
822,34203,0.14271975879814935
823,34205,0.15034068887916485
824,34207,0.13453002977695372
825,34208,0.15365883655146972
826,34209,0.17609559475143655
827,34210,0.23448611195526647
828,34211,0.22913847541723054
829,34212,0.17886371162306636
830,34215,0.02684563758389258
831,34216,0.045580110497237536
832,34217,0.13891081294396213
833,34219,0.1609078314725776
834,34221,0.15486215375242074
835,34222,0.13787761425251743
836,34223,0.13247676325861124
837,34224,0.11742424242424243
838,34228,0.10146917479060824
839,34229,0.12960760998810938
840,34231,0.16136401258069855
841,34232,0.16080300985094342
842,34233,0.15462509955626347
843,34234,0.1440287504607446
844,34235,0.15660352538805578
845,34236,0.2205279927173418
846,34237,0.2012038791662022
847,34238,0.17072804603452585
848,34239,0.14939944762027102
849,34240,0.0813757645598795
850,34241,0.09927564351312901
851,34242,0.15673141326188877
852,34243,0.17255855059655323
853,34251,0.059518784297171834
854,34266,0.13246274485301013
855,34268,0.0
856,34269,0.13349568297542613
857,34275,0.1378005014502729
858,34285,0.18023910362944295
859,34286,0.10990447461035702
860,34287,0.15972417675204054
861,34288,0.07374321247153615
862,34289,0.22953174375179541
863,34291,0.10575539568345327
864,34292,0.13596719604269725
865,34293,0.16106360845406342
866,34420,0.12916785004260156
867,34428,0.14228277864641503
868,34429,0.11707671797357899
869,34431,0.11569620253164559
870,34432,0.12340795823115258
871,34433,0.10050327893853894
872,34434,0.12235970503687044
873,34436,0.1190388170055453
874,34442,0.0924456001094841
876,34446,0.12223562525130682
877,34448,0.15913306648442838
878,34449,0.11561420043983661
879,34450,0.17964800599138742
880,34452,0.18789620488547032
881,34453,0.14917491749174916
882,34461,0.19194855532064836
883,34465,0.16802713267417801
884,34470,0.18980820240767193
885,34471,0.14473272897780554
886,34472,0.10796774193548386
887,34473,0.13203648641838428
888,34474,0.25229034531360117
889,34475,0.1858312294392166
890,34476,0.11655142610198788
891,34479,0.13313455087588522
892,34480,0.1352838474154806
893,34481,0.09519028494932114
894,34482,0.20547718528937242
895,34484,0.15550636413945762
896,34488,0.1695596744140433
897,34491,0.13545049467562875
898,34498,0.2628774422735346
899,34601,0.11500518041353214
900,34602,0.14471629359708482
901,34604,0.18576500968366694
902,34606,0.14805581395348832
903,34607,0.17697841726618702
904,34608,0.133769391062746
905,34609,0.14995347505547207
906,34610,0.10486968449931411
907,34613,0.10316260845228098
908,34614,0.07947671965114644
909,34637,0.3399085879239836
910,34638,0.13793962694005413
911,34639,0.11479697178251891
912,34652,0.130233741992958
913,34653,0.16872584611781238
914,34654,0.1146972291749001
915,34655,0.12181643440653533
916,34661,0.3942307692307693
917,34667,0.16074076315550578
918,34668,0.1689336691855583
919,34669,0.14567826219049063
920,34677,0.13133336368188642
921,34679,0.0
922,34681,0.005772005772005762
923,34683,0.14778473392728153
924,34684,0.16389869213203234
925,34685,0.13929684023141964
926,34688,0.15213282937365014
927,34689,0.1407033336992718
928,34690,0.09646189051223375
929,34691,0.1031521469347233
930,34695,0.12045604758757433
931,34698,0.16909567973397766
932,34705,0.11126910771418419
933,34711,0.1622183652082787
934,34714,0.18511870035453037
935,34715,0.2009054270413515
936,34731,0.17721690752425534
937,34734,0.11712901805372078
938,34736,0.12071142917280575
939,34737,0.20458492532129213
940,34739,0.04115226337448563
941,34741,0.19461688919125775
942,34743,0.1394767947545663
943,34744,0.16657244815037275
944,34746,0.13852009814037747
945,34747,0.23167681344093638
946,34748,0.16503309250745213
947,34753,0.10881094952951242
948,34756,0.06361542890040295
949,34758,0.13044998834227095
950,34759,0.1330399119735921
951,34760,0.23870220162224798
952,34761,0.14664693408729457
953,34762,0.0533088235294118
954,34769,0.11693433624720473
955,34771,0.11509197727053833
956,34772,0.09043343453265296
957,34773,0.21205538962802062
958,34785,0.19174699902813164
959,34786,0.1798681686911664
960,34787,0.17429083653818345
961,34788,0.16976641204472487
962,34797,0.0
963,34945,0.21965430180617596
964,34946,0.09567085261070718
965,34947,0.12259181759145676
966,34949,0.07992686430716989
967,34950,0.14120776159100523
968,34951,0.10033069564190389
969,34952,0.1704156657203174
970,34953,0.10948259883944733
971,34956,0.16722606120434358
972,34957,0.13714186641237913
973,34972,0.08802287819301047
974,34974,0.08036279265977642
975,34981,0.1031894934333959
976,34982,0.1363763876087044
977,34983,0.15731078184259495
978,34984,0.10427253905514777
979,34986,0.13476973566867623
980,34987,0.24390243902439024
981,34990,0.10320368440515015
982,34994,0.20556378976171474
983,34996,0.14127579737335838
984,34997,0.14347131249015244
